Transaction_date,Transaction_year,Transaction_month,Transaction_ID,Gender,Age,Age_group,Marital_status,State_names,Segment,Employees_status,Payment_method,Referral,Amount_spent,,Label,Description
10/11/2020,2020,October,153126,Male,70,(55+),Married,Idaho,Gold,Workers,Card,Referred,"$1,224.93",,,
10/11/2020,2020,October,153127,Male,25,(25-39),Single,Wyoming,Basic,Employees,Other,Referred,"$2,051.04",,,
10/11/2020,2020,October,153128,Male,47,(40-54),Married,West Virginia,Silver,Workers,Card,Referred,$196.97,,,
10/12/2020,2020,October,153129,Male,43,(40-54),Single,Pennsylvania,Basic,Workers,Card,Referred,$870.88,,,
10/12/2020,2020,October,153130,Female,59,(55+),Married,Iowa,Silver,Employees,PayPal,No Referral,"$2,548.51",,,
10/12/2020,2020,October,153131,Female,43,(40-54),Single,North Carolina,Silver,Self-employed,PayPal,No Referral,$177.74,,,
10/13/2020,2020,October,153132,Female,71,(55+),Married,Georgia,Basic,Self-employed,Card,Referred,$164.79,,,
10/14/2020,2020,October,153133,Female,27,(25-39),Single,Florida,Platinum,Employees,Other,Referred,$451.58,,,
10/14/2020,2020,October,153134,Female,71,(55+),Married,Montana,Basic,Employees,Other,Referred,$729.87,,,
10/14/2020,2020,October,153135,Male,30,(25-39),Married,South Dakota,Basic,Self-employed,Other,Referred,$780.98,,,
10/15/2020,2020,October,153136,Male,72,(55+),Married,Rhode Island,Basic,Employees,Other,No Referral,"$1,208.48",,,
10/15/2020,2020,October,153137,Male,21,(15-24),Single,Florida,Missing,Self-employed,Card,Referred,"$1,938.48",,,
10/17/2020,2020,October,153139,Female,47,(40-54),Married,Maine,Basic,Workers,PayPal,Referred,$482.57,,,
10/17/2020,2020,October,153140,Male,44,(40-54),Married,Wisconsin,Silver,Self-employed,Other,Referred,$620.36,,,
10/17/2020,2020,October,153141,Female,42,(40-54),Single,Washington,Platinum,Self-employed,PayPal,Referred,"$1,281.68",,,
10/18/2020,2020,October,153143,Male,56,(55+),Married,Illinois,Gold,Self-employed,Other,Referred,$495.88,,,
10/18/2020,2020,October,153144,Male,72,(55+),Single,South Dakota,Silver,Employees,Card,Referred,"$2,716.94",,,
10/19/2020,2020,October,153145,Female,75,(55+),Married,Virginia,Silver,Workers,Other,Referred,$31.41,,,
10/19/2020,2020,October,153146,Female,56,(55+),Married,Massachusetts,Silver,Self-employed,Card,No Referral,$316.10,,,
10/19/2020,2020,October,153147,Female,16,(15-24),Single,Kansas,Basic,Self-employed,Card,No Referral,"$1,479.99",,,
10/19/2020,2020,October,153148,Male,34,(25-39),Married,Hawaii,Basic,Workers,PayPal,Referred,$153.55,,,
10/20/2020,2020,October,153150,Male,67,(55+),Married,Virginia,Basic,Employees,Card,No Referral,"$2,038.12",,,
10/20/2020,2020,October,153152,Male,49,(40-54),Married,Massachusetts,Basic,Self-employed,Other,No Referral,$382.80,,,
10/21/2020,2020,October,153153,Male,19,(15-24),Single,Vermont,Basic,Self-employed,PayPal,Referred,"$1,967.60",,,
10/21/2020,2020,October,153154,Female,26,(25-39),Married,Wisconsin,Platinum,Self-employed,PayPal,Referred,"$2,520.52",,,
10/22/2020,2020,October,153155,Male,75,(55+),Married,Oklahoma,Missing,Employees,PayPal,Referred,$383.86,,,
10/22/2020,2020,October,153157,Male,26,(25-39),Single,South Dakota,Platinum,Workers,Card,No Referral,"$1,220.65",,,
10/23/2020,2020,October,153158,Female,68,(55+),Single,Illinois,Basic,Employees,Other,Referred,"$2,485.02",,,
10/23/2020,2020,October,153159,Female,66,(55+),Single,Maryland,Silver,Employees,Other,Referred,$542.29,,,
10/23/2020,2020,October,153160,Male,53,(40-54),Single,Oregon,Basic,Workers,Card,Referred,"$1,858.83",,,
10/24/2020,2020,October,153162,Female,41,(40-54),Married,Kentucky,Basic,Self-employed,Card,No Referral,$932.17,,,
10/24/2020,2020,October,153163,Female,63,(55+),Single,Illinois,Basic,Unemployment,PayPal,Referred,$748.66,,,
10/24/2020,2020,October,153164,Female,53,(40-54),Single,Massachusetts,Basic,Unemployment,PayPal,No Referral,"$2,007.91",,,
10/24/2020,2020,October,153165,Female,63,(55+),Single,North Carolina,Basic,Self-employed,Other,Referred,"$1,778.43",,,
10/24/2020,2020,October,153166,Female,49,(40-54),Single,New Hampshire,Platinum,Workers,PayPal,No Referral,"$2,832.99",,,
10/24/2020,2020,October,153167,Male,54,(40-54),Married,Maine,Basic,Workers,PayPal,No Referral,"$2,543.82",,,
10/24/2020,2020,October,153168,Female,30,(25-39),Married,Nebraska,Basic,Self-employed,Card,No Referral,"$2,087.13",,,
10/25/2020,2020,October,153169,Male,73,(55+),Single,Arkansas,Platinum,Workers,PayPal,Referred,"$2,756.36",,,
10/25/2020,2020,October,153170,Male,57,(55+),Single,Ohio,Basic,Workers,Other,Referred,"$1,128.68",,,
10/25/2020,2020,October,153171,Female,19,(15-24),Single,Iowa,Missing,Workers,Other,Referred,"$2,440.45",,,
10/26/2020,2020,October,153172,Female,43,(40-54),Single,Delaware,Basic,Employees,Card,No Referral,$435.60,,,
10/26/2020,2020,October,153174,Male,75,(55+),Single,Pennsylvania,Silver,Employees,PayPal,No Referral,"$2,922.89",,,
10/26/2020,2020,October,153175,Female,19,(15-24),Married,Michigan,Basic,Employees,Other,Referred,$538.10,,,
10/27/2020,2020,October,153176,Female,34,(25-39),Single,North Dakota,Platinum,Workers,Other,Referred,$361.86,,,
10/27/2020,2020,October,153177,Male,44,(40-54),Single,Texas,Silver,Workers,Card,Referred,$242.61,,,
10/27/2020,2020,October,153178,Female,47,(40-54),Single,Delaware,Basic,Self-employed,PayPal,No Referral,$613.13,,,
10/27/2020,2020,October,153180,Male,42,(40-54),Married,Delaware,Missing,Self-employed,Card,Referred,$190.93,,,
10/28/2020,2020,October,153181,Female,66,(55+),Married,Hawaii,Basic,Unemployment,PayPal,Referred,$783.81,,,
10/30/2020,2020,October,153182,Female,22,(15-24),Married,Florida,Gold,Employees,Other,Referred,"$1,682.07",,,
10/30/2020,2020,October,153183,Female,46,(40-54),Married,Oklahoma,Basic,Employees,PayPal,Referred,"$2,714.10",,,
10/30/2020,2020,October,153184,Male,54,(40-54),Married,Pennsylvania,Basic,Employees,PayPal,Referred,"$1,545.32",,,
10/31/2020,2020,October,153185,Female,50,(40-54),Married,North Dakota,Basic,Workers,Card,Referred,$541.23,,,
10/31/2020,2020,October,153186,Male,55,(55+),Single,New Hampshire,Basic,Employees,PayPal,Referred,"$1,015.84",,,
11/4/2020,2020,November,153190,Female,55,(55+),Single,Kansas,Basic,Employees,PayPal,No Referral,$299.81,,,
11/4/2020,2020,November,153192,Female,60,(55+),Married,California,Basic,Unemployment,Other,No Referral,"$2,785.78",,,
11/6/2020,2020,November,153195,Female,17,(15-24),Married,Nevada,Platinum,Employees,Card,Referred,$583.90,,,
11/7/2020,2020,November,153197,Male,30,(25-39),Single,Georgia,Basic,Self-employed,Card,Referred,$434.06,,,
11/7/2020,2020,November,153198,Female,67,(55+),Single,California,Basic,Workers,Card,Referred,"$2,681.44",,,
11/8/2020,2020,November,153199,Female,38,(25-39),Married,Hawaii,Silver,Unemployment,Card,No Referral,"$1,350.37",,,
11/8/2020,2020,November,153200,Male,15,(15-24),Single,Ohio,Platinum,Workers,PayPal,Referred,"$1,801.22",,,
11/8/2020,2020,November,153201,Female,60,(55+),Single,Alaska,Platinum,Self-employed,Other,Referred,$489.16,,,
11/8/2020,2020,November,153202,Male,41,(40-54),Single,Oregon,Platinum,Self-employed,PayPal,Referred,$523.59,,,
11/8/2020,2020,November,153203,Male,36,(25-39),Single,Massachusetts,Platinum,Workers,PayPal,Referred,"$1,820.75",,,
11/8/2020,2020,November,153204,Female,35,(25-39),Married,Vermont,Basic,Employees,Card,Referred,$698.05,,,
11/9/2020,2020,November,153205,Female,31,(25-39),Married,North Dakota,Basic,Unemployment,PayPal,No Referral,"$2,779.17",,,
11/9/2020,2020,November,153206,Female,20,(15-24),Married,Nebraska,Silver,Employees,PayPal,No Referral,"$1,425.69",,,
11/10/2020,2020,November,153207,Male,65,(55+),Married,Georgia,Platinum,Employees,Card,Referred,"$2,457.43",,,
11/10/2020,2020,November,153208,Female,43,(40-54),Married,Iowa,Basic,Employees,Card,Referred,"$1,267.55",,,
11/10/2020,2020,November,153209,Male,67,(55+),Married,Arkansas,Gold,Unemployment,Other,Referred,$735.56,,,
11/10/2020,2020,November,153211,Female,47,(40-54),Married,Virginia,Platinum,Self-employed,Card,Referred,$456.30,,,
11/11/2020,2020,November,153212,Female,54,(40-54),Single,New Jersey,Platinum,Employees,PayPal,Referred,"$2,033.16",,,
11/11/2020,2020,November,153214,Female,57,(55+),Single,South Carolina,Silver,Employees,PayPal,Referred,$99.12,,,
11/12/2020,2020,November,153215,Female,25,(25-39),Married,Pennsylvania,Silver,Employees,Other,Referred,"$1,208.41",,,
11/13/2020,2020,November,153217,Male,19,(15-24),Single,Nevada,Basic,Employees,Card,Referred,"$2,888.80",,,
11/14/2020,2020,November,153218,Male,67,(55+),Married,Hawaii,Missing,Unemployment,PayPal,No Referral,$869.06,,,
11/14/2020,2020,November,153219,Female,68,(55+),Single,South Dakota,Gold,Employees,Other,Referred,"$2,925.27",,,
11/15/2020,2020,November,153220,Female,51,(40-54),Married,Tennessee,Silver,Employees,PayPal,No Referral,"$1,305.12",,,
11/15/2020,2020,November,153221,Male,53,(40-54),Married,West Virginia,Basic,Employees,PayPal,No Referral,"$2,736.47",,,
11/16/2020,2020,November,153223,Female,18,(15-24),Single,Maryland,Platinum,Employees,Other,Referred,$76.69,,,
11/16/2020,2020,November,153224,Male,42,(40-54),Married,Tennessee,Basic,Self-employed,Other,Referred,"$2,093.72",,,
11/17/2020,2020,November,153225,Female,48,(40-54),Married,Missouri,Gold,Employees,PayPal,Referred,$145.99,,,
11/18/2020,2020,November,153226,Female,20,(15-24),Married,Nebraska,Missing,Employees,PayPal,Referred,"$1,324.12",,,
11/20/2020,2020,November,153227,Female,26,(25-39),Married,Delaware,Platinum,Unemployment,Card,No Referral,$713.62,,,
11/20/2020,2020,November,153228,Female,63,(55+),Single,Indiana,Basic,Employees,Other,Referred,"$2,008.03",,,
11/21/2020,2020,November,153230,Female,47,(40-54),Single,Mississippi,Silver,Employees,Other,No Referral,"$1,613.49",,,
11/21/2020,2020,November,153231,Male,32,(25-39),Married,New Hampshire,Silver,Employees,Card,No Referral,$826.72,,,
11/21/2020,2020,November,153232,Male,27,(25-39),Single,Montana,Missing,Employees,PayPal,Referred,"$1,012.94",,,
11/22/2020,2020,November,153234,Female,26,(25-39),Married,New Hampshire,Basic,Workers,Other,No Referral,"$2,417.10",,,
11/22/2020,2020,November,153235,Female,20,(15-24),Single,Tennessee,Platinum,Workers,Other,No Referral,$774.80,,,
11/22/2020,2020,November,153236,Male,45,(40-54),Single,Kansas,Platinum,Employees,Card,Referred,"$1,407.18",,,
11/22/2020,2020,November,153237,Male,52,(40-54),Married,Illinois,Silver,Self-employed,Card,No Referral,"$1,148.69",,,
11/23/2020,2020,November,153238,Female,25,(25-39),Married,Delaware,Silver,Workers,PayPal,Referred,"$1,280.63",,,
11/24/2020,2020,November,153239,Male,15,(15-24),Married,Kentucky,Platinum,Employees,Card,Referred,"$1,173.06",,,
11/24/2020,2020,November,153240,Female,22,(15-24),Single,Missouri,Platinum,Workers,Card,No Referral,"$2,498.24",,,
11/25/2020,2020,November,153241,Female,17,(15-24),Married,Georgia,Basic,Employees,PayPal,No Referral,"$1,086.53",,,
11/25/2020,2020,November,153242,Male,16,(15-24),Married,New Mexico,Basic,Workers,PayPal,Referred,$139.78,,,
11/25/2020,2020,November,153243,Male,20,(15-24),Single,Connecticut,Gold,Self-employed,PayPal,Referred,"$1,079.45",,,
11/25/2020,2020,November,153244,Male,39,(25-39),Single,Florida,Basic,Unemployment,PayPal,No Referral,$861.01,,,
11/26/2020,2020,November,153246,Male,31,(25-39),Single,Oregon,Basic,Self-employed,Other,Referred,"$1,759.25",,,
11/26/2020,2020,November,153247,Male,17,(15-24),Married,Missouri,Basic,Self-employed,Other,No Referral,"$1,764.83",,,
11/27/2020,2020,November,153248,Male,24,(15-24),Single,Texas,Gold,Self-employed,Other,No Referral,$895.26,,,
11/27/2020,2020,November,153249,Female,77,(55+),Single,Washington,Platinum,Employees,PayPal,No Referral,$439.56,,,
11/27/2020,2020,November,153250,Male,25,(25-39),Single,Hawaii,Silver,Employees,Card,No Referral,$473.88,,,
11/27/2020,2020,November,153251,Female,58,(55+),Married,Arkansas,Gold,Workers,Card,Referred,"$2,602.81",,,
11/27/2020,2020,November,153252,Male,47,(40-54),Married,Iowa,Missing,Employees,PayPal,Referred,"$1,166.14",,,
11/28/2020,2020,November,153253,Male,62,(55+),Married,Tennessee,Platinum,Self-employed,PayPal,No Referral,$926.80,,,
11/28/2020,2020,November,153254,Female,59,(55+),Married,Montana,Platinum,Employees,PayPal,Referred,"$1,385.15",,,
11/28/2020,2020,November,153255,Female,30,(25-39),Single,Arkansas,Basic,Self-employed,PayPal,Referred,$329.11,,,
11/29/2020,2020,November,153257,Male,22,(15-24),Single,Arkansas,Silver,Self-employed,Other,Referred,$445.39,,,
11/29/2020,2020,November,153258,Male,27,(25-39),Married,Texas,Basic,Employees,Other,Referred,"$1,778.90",,,
11/29/2020,2020,November,153259,Male,56,(55+),Married,Illinois,Basic,Self-employed,PayPal,Referred,"$2,559.54",,,
11/30/2020,2020,November,153260,Male,53,(40-54),Single,Colorado,Gold,Workers,Other,Referred,"$1,367.36",,,
11/30/2020,2020,November,153261,Male,76,(55+),Married,Idaho,Basic,Unemployment,Card,Referred,"$1,845.62",,,
11/30/2020,2020,November,153262,Male,46,(40-54),Single,Kansas,Missing,Employees,Card,Referred,$584.71,,,
12/1/2020,2020,December,153263,Male,61,(55+),Married,Arizona,Basic,Workers,PayPal,No Referral,"$2,412.48",,,
12/1/2020,2020,December,153264,Female,72,(55+),Single,Delaware,Silver,Employees,Other,Referred,"$2,710.98",,,
12/2/2020,2020,December,153265,Male,74,(55+),Married,Indiana,Basic,Self-employed,PayPal,No Referral,"$2,548.97",,,
12/2/2020,2020,December,153266,Male,44,(40-54),Married,Virginia,Basic,Self-employed,Other,Referred,$792.20,,,
12/3/2020,2020,December,153268,Female,39,(25-39),Married,Virginia,Silver,Workers,PayPal,Referred,"$1,275.22",,,
12/4/2020,2020,December,153269,Female,64,(55+),Single,Arizona,Basic,Employees,Card,Referred,"$2,563.32",,,
12/4/2020,2020,December,153270,Female,56,(55+),Single,South Carolina,Platinum,Self-employed,PayPal,No Referral,$114.48,,,
12/6/2020,2020,December,153271,Female,61,(55+),Single,North Carolina,Basic,Employees,Other,No Referral,$220.16,,,
12/6/2020,2020,December,153272,Female,65,(55+),Single,Georgia,Basic,Workers,PayPal,Referred,$20.25,,,
12/6/2020,2020,December,153273,Female,69,(55+),Single,Indiana,Basic,Workers,PayPal,No Referral,"$1,603.13",,,
12/7/2020,2020,December,153274,Female,33,(25-39),Married,Kansas,Basic,Unemployment,Other,No Referral,"$1,639.64",,,
12/7/2020,2020,December,153275,Male,18,(15-24),Married,Minnesota,Basic,Employees,Other,Referred,"$2,444.11",,,
12/7/2020,2020,December,153276,Male,48,(40-54),Single,Iowa,Platinum,Unemployment,PayPal,Referred,"$1,993.95",,,
12/7/2020,2020,December,153277,Female,35,(25-39),Married,Wisconsin,Basic,Workers,Other,No Referral,$99.16,,,
12/7/2020,2020,December,153278,Male,55,(55+),Married,Louisiana,Basic,Employees,PayPal,Referred,"$2,546.70",,,
12/8/2020,2020,December,153279,Male,65,(55+),Single,Arizona,Basic,Employees,PayPal,Referred,$685.75,,,
12/8/2020,2020,December,153280,Male,26,(25-39),Married,Illinois,Basic,Workers,PayPal,Referred,$810.33,,,
12/8/2020,2020,December,153281,Female,33,(25-39),Single,Rhode Island,Gold,Self-employed,Other,No Referral,$981.15,,,
12/8/2020,2020,December,153282,Male,28,(25-39),Single,Utah,Basic,Employees,Card,Referred,"$1,642.31",,,
12/8/2020,2020,December,153283,Female,68,(55+),Single,New York,Basic,Self-employed,PayPal,Referred,$617.11,,,
12/8/2020,2020,December,153284,Male,38,(25-39),Married,Colorado,Missing,Workers,Other,No Referral,$292.11,,,
12/8/2020,2020,December,153285,Female,78,(55+),Married,New Jersey,Platinum,Employees,Card,No Referral,"$1,123.54",,,
12/10/2020,2020,December,153286,Female,78,(55+),Married,Massachusetts,Gold,Employees,PayPal,Referred,$567.74,,,
12/10/2020,2020,December,153289,Female,31,(25-39),Single,North Carolina,Basic,Workers,PayPal,No Referral,"$1,190.37",,,
12/10/2020,2020,December,153290,Male,33,(25-39),Married,California,Basic,Employees,Other,No Referral,"$2,621.91",,,
12/10/2020,2020,December,153291,Male,39,(25-39),Married,Arizona,Basic,Employees,PayPal,No Referral,"$2,442.77",,,
12/11/2020,2020,December,153292,Female,49,(40-54),Married,Connecticut,Platinum,Employees,Other,No Referral,$816.72,,,
12/11/2020,2020,December,153293,Female,65,(55+),Single,Iowa,Basic,Employees,PayPal,Referred,"$2,445.02",,,
12/11/2020,2020,December,153294,Male,31,(25-39),Married,Massachusetts,Gold,Employees,PayPal,Referred,"$1,097.81",,,
12/11/2020,2020,December,153295,Male,18,(15-24),Married,North Dakota,Silver,Self-employed,Other,Referred,"$1,623.73",,,
12/12/2020,2020,December,153297,Male,16,(15-24),Married,Maryland,Gold,Self-employed,Card,Referred,"$1,810.74",,,
12/15/2020,2020,December,153298,Female,35,(25-39),Married,Hawaii,Basic,Workers,Other,Referred,"$1,851.58",,,
12/15/2020,2020,December,153299,Male,40,(40-54),Single,Maryland,Basic,Workers,Other,Referred,$862.93,,,
12/15/2020,2020,December,153300,Female,22,(15-24),Single,Wisconsin,Platinum,Workers,Other,Referred,"$2,752.98",,,
12/15/2020,2020,December,153301,Male,76,(55+),Married,Ohio,Missing,Employees,Card,Referred,$713.87,,,
12/16/2020,2020,December,153302,Male,24,(15-24),Single,Minnesota,Gold,Workers,Other,No Referral,"$2,440.49",,,
12/17/2020,2020,December,153303,Female,61,(55+),Single,Wyoming,Silver,Unemployment,PayPal,Referred,"$1,999.03",,,
12/18/2020,2020,December,153304,Male,34,(25-39),Single,Pennsylvania,Basic,Unemployment,Card,Referred,"$1,041.62",,,
12/18/2020,2020,December,153305,Male,71,(55+),Single,Kansas,Silver,Workers,PayPal,Referred,"$1,736.68",,,
12/19/2020,2020,December,153306,Female,54,(40-54),Married,Pennsylvania,Gold,Workers,Card,Referred,"$1,464.56",,,
12/19/2020,2020,December,153308,Female,70,(55+),Single,Connecticut,Gold,Unemployment,Other,No Referral,$386.66,,,
12/19/2020,2020,December,153309,Female,17,(15-24),Single,Massachusetts,Basic,Employees,Card,No Referral,"$1,289.19",,,
12/20/2020,2020,December,153310,Male,77,(55+),Married,Alaska,Gold,Workers,Other,Referred,$856.67,,,
12/20/2020,2020,December,153313,Male,52,(40-54),Single,Montana,Gold,Unemployment,PayPal,Referred,"$2,579.67",,,
12/20/2020,2020,December,153314,Male,72,(55+),Married,Louisiana,Basic,Self-employed,PayPal,Referred,"$1,552.20",,,
12/21/2020,2020,December,153315,Male,19,(15-24),Married,Wisconsin,Basic,Workers,Card,Referred,"$1,573.94",,,
12/21/2020,2020,December,153316,Female,24,(15-24),Married,Maine,Basic,Employees,PayPal,Referred,$417.25,,,
12/21/2020,2020,December,153317,Male,63,(55+),Single,Massachusetts,Silver,Employees,Other,Referred,"$2,622.91",,,
12/22/2020,2020,December,153319,Female,70,(55+),Single,Utah,Gold,Employees,Card,No Referral,"$2,407.40",,,
12/22/2020,2020,December,153320,Female,51,(40-54),Married,South Dakota,Basic,Workers,Card,Referred,"$2,771.84",,,
12/22/2020,2020,December,153321,Male,78,(55+),Single,Illinois,Missing,Employees,Card,Referred,"$1,664.96",,,
12/23/2020,2020,December,153322,Male,55,(55+),Single,Texas,Missing,Employees,Other,Referred,$813.32,,,
12/23/2020,2020,December,153323,Male,54,(40-54),Married,New York,Basic,Self-employed,PayPal,No Referral,"$1,313.94",,,
12/24/2020,2020,December,153324,Male,48,(40-54),Married,Nebraska,Basic,Workers,Other,No Referral,"$2,984.37",,,
12/24/2020,2020,December,153325,Female,51,(40-54),Married,Montana,Gold,Workers,Other,Referred,$145.65,,,
12/25/2020,2020,December,153327,Male,73,(55+),Married,Delaware,Gold,Workers,Card,Referred,"$1,954.17",,,
12/25/2020,2020,December,153328,Female,15,(15-24),Single,Hawaii,Silver,Self-employed,PayPal,No Referral,"$2,085.21",,,
12/25/2020,2020,December,153329,Female,64,(55+),Married,Oklahoma,Basic,Self-employed,Card,Referred,$612.08,,,
