"","Transaction_date","Transaction_ID","Gender","Age","Marital_status","State_names","Segment","Employees_status","Payment_method","Referal","Amount_spent"
"1584",2020-10-22,153155,"Male",75,"Married","Oklahoma","Missing","Employees","PayPal","Reffered",383.86
"1585",2020-10-22,153157,"Male",26,"Single","South Dakota","Platinum","workers","Card","Not Referred",1220.65
"1586",2020-10-23,153158,"Female",68,"Single","Illinois","Basic","Employees","Other","Reffered",2485.02
"1587",2020-10-23,153159,"Female",66,"Single","Maryland","Silver","Employees","Other","Reffered",542.29
"1588",2020-10-23,153160,"Male",53,"Single","Oregon","Basic","workers","Card","Reffered",1858.83
"1589",2020-10-24,153162,"Female",41,"Married","Kentucky","Basic","self-employed","Card","Not Referred",932.17
"1590",2020-10-24,153163,"Female",63,"Single","Illinois","Basic","Unemployment","PayPal","Reffered",748.66
"1591",2020-10-24,153164,"Female",53,"Single","Massachusetts","Basic","Unemployment","PayPal","Not Referred",2007.91
"1592",2020-10-24,153165,"Female",63,"Single","North Carolina","Basic","self-employed","Other","Reffered",1778.43
"1593",2020-10-24,153166,"Female",49,"Single","New Hampshire","Platinum","workers","PayPal","Not Referred",2832.99
"1594",2020-10-24,153167,"Male",54,"Married","Maine","Basic","workers","PayPal","Not Referred",2543.82
"1595",2020-10-24,153168,"Female",30,"Married","Nebraska","Basic","self-employed","Card","Not Referred",2087.13
"1596",2020-10-25,153169,"Male",73,"Single","Arkansas","Platinum","workers","PayPal","Reffered",2756.36
"1597",2020-10-25,153170,"Male",57,"Single","Ohio","Basic","workers","Other","Reffered",1128.68
"1598",2020-10-25,153171,"Female",19,"Single","Iowa","Missing","workers","Other","Reffered",2440.45
"1599",2020-10-26,153172,"Female",43,"Single","Delaware","Basic","Employees","Card","Not Referred",435.6
"1600",2020-10-26,153174,"Male",75,"Single","Pennsylvania","Silver","Employees","PayPal","Not Referred",2922.89
"1601",2020-10-26,153175,"Female",19,"Married","Michigan","Basic","Employees","Other","Reffered",538.1
"1602",2020-10-27,153176,"Female",34,"Single","North Dakota","Platinum","workers","Other","Reffered",361.86
"1603",2020-10-27,153177,"Male",44,"Single","Texas","Silver","workers","Card","Reffered",242.61
"1604",2020-10-27,153178,"Female",47,"Single","Delaware","Basic","self-employed","PayPal","Not Referred",613.13
"1605",2020-10-27,153180,"Male",42,"Married","Delaware","Missing","self-employed","Card","Reffered",190.93
"1606",2020-10-28,153181,"Female",66,"Married","Hawaii","Basic","Unemployment","PayPal","Reffered",783.81
"1607",2020-10-30,153182,"Female",22,"Married","Florida","Gold","Employees","Other","Reffered",1682.07
"1608",2020-10-30,153183,"Female",46,"Married","Oklahoma","Basic","Employees","PayPal","Reffered",2714.1
"1609",2020-10-30,153184,"Male",54,"Married","Pennsylvania","Basic","Employees","PayPal","Reffered",1545.32
"1610",2020-10-31,153185,"Female",50,"Married","North Dakota","Basic","workers","Card","Reffered",541.23
"1611",2020-10-31,153186,"Male",55,"Single","New Hampshire","Basic","Employees","PayPal","Reffered",1015.84
"1612",2020-11-04,153190,"Female",55,"Single","Kansas","Basic","Employees","PayPal","Not Referred",299.81
"1613",2020-11-04,153192,"Female",60,"Married","California","Basic","Unemployment","Other","Not Referred",2785.78
"1614",2020-11-06,153195,"Female",17,"Married","Nevada","Platinum","Employees","Card","Reffered",583.9
"1615",2020-11-07,153197,"Male",30,"Single","Georgia","Basic","self-employed","Card","Reffered",434.06
"1616",2020-11-07,153198,"Female",67,"Single","California","Basic","workers","Card","Reffered",2681.44
"1617",2020-11-08,153199,"Female",38,"Married","Hawaii","Silver","Unemployment","Card","Not Referred",1350.37
"1618",2020-11-08,153200,"Male",15,"Single","Ohio","Platinum","workers","PayPal","Reffered",1801.22
"1619",2020-11-08,153201,"Female",60,"Single","Alaska","Platinum","self-employed","Other","Reffered",489.16
"1620",2020-11-08,153202,"Male",41,"Single","Oregon","Platinum","self-employed","PayPal","Reffered",523.59
"1621",2020-11-08,153203,"Male",36,"Single","Massachusetts","Platinum","workers","PayPal","Reffered",1820.75
"1622",2020-11-08,153204,"Female",35,"Married","Vermont","Basic","Employees","Card","Reffered",698.05
"1623",2020-11-09,153205,"Female",31,"Married","North Dakota","Basic","Unemployment","PayPal","Not Referred",2779.17
"1624",2020-11-09,153206,"Female",20,"Married","Nebraska","Silver","Employees","PayPal","Not Referred",1425.69
"1625",2020-11-10,153207,"Male",65,"Married","Georgia","Platinum","Employees","Card","Reffered",2457.43
"1626",2020-11-10,153208,"Female",43,"Married","Iowa","Basic","Employees","Card","Reffered",1267.55
"1627",2020-11-10,153209,"Male",67,"Married","Arkansas","Gold","Unemployment","Other","Reffered",735.56
"1628",2020-11-10,153211,"Female",47,"Married","Virginia","Platinum","self-employed","Card","Reffered",456.3
"1629",2020-11-11,153212,"Female",54,"Single","New Jersey","Platinum","Employees","PayPal","Reffered",2033.16
"1630",2020-11-11,153214,"Female",57,"Single","South Carolina","Silver","Employees","PayPal","Reffered",99.12
"1631",2020-11-12,153215,"Female",25,"Married","Pennsylvania","Silver","Employees","Other","Reffered",1208.41
"1632",2020-11-13,153217,"Male",19,"Single","Nevada","Basic","Employees","Card","Reffered",2888.8
"1633",2020-11-14,153218,"Male",67,"Married","Hawaii","Missing","Unemployment","PayPal","Not Referred",869.06
"1634",2020-11-14,153219,"Female",68,"Single","South Dakota","Gold","Employees","Other","Reffered",2925.27
"1635",2020-11-15,153220,"Female",51,"Married","Tennessee","Silver","Employees","PayPal","Not Referred",1305.12
"1636",2020-11-15,153221,"Male",53,"Married","West Virginia","Basic","Employees","PayPal","Not Referred",2736.47
"1637",2020-11-16,153223,"Female",18,"Single","Maryland","Platinum","Employees","Other","Reffered",76.69
"1638",2020-11-16,153224,"Male",42,"Married","Tennessee","Basic","self-employed","Other","Reffered",2093.72
"1639",2020-11-17,153225,"Female",48,"Married","Missouri","Gold","Employees","PayPal","Reffered",145.99
"1640",2020-11-18,153226,"Female",20,"Married","Nebraska","Missing","Employees","PayPal","Reffered",1324.12
"1641",2020-11-20,153227,"Female",26,"Married","Delaware","Platinum","Unemployment","Card","Not Referred",713.62
"1642",2020-11-20,153228,"Female",63,"Single","Indiana","Basic","Employees","Other","Reffered",2008.03
"1643",2020-11-21,153230,"Female",47,"Single","Mississippi","Silver","Employees","Other","Not Referred",1613.49
"1644",2020-11-21,153231,"Male",32,"Married","New Hampshire","Silver","Employees","Card","Not Referred",826.72
"1645",2020-11-21,153232,"Male",27,"Single","Montana","Missing","Employees","PayPal","Reffered",1012.94
"1646",2020-11-22,153234,"Female",26,"Married","New Hampshire","Basic","workers","Other","Not Referred",2417.1
"1647",2020-11-22,153235,"Female",20,"Single","Tennessee","Platinum","workers","Other","Not Referred",774.8
"1648",2020-11-22,153236,"Male",45,"Single","Kansas","Platinum","Employees","Card","Reffered",1407.18
"1649",2020-11-22,153237,"Male",52,"Married","Illinois","Silver","self-employed","Card","Not Referred",1148.69
"1650",2020-11-23,153238,"Female",25,"Married","Delaware","Silver","workers","PayPal","Reffered",1280.63
"1651",2020-11-24,153239,"Male",15,"Married","Kentucky","Platinum","Employees","Card","Reffered",1173.06
"1652",2020-11-24,153240,"Female",22,"Single","Missouri","Platinum","workers","Card","Not Referred",2498.24
"1653",2020-11-25,153241,"Female",17,"Married","Georgia","Basic","Employees","PayPal","Not Referred",1086.53
"1654",2020-11-25,153242,"Male",16,"Married","New Mexico","Basic","workers","PayPal","Reffered",139.78
"1655",2020-11-25,153243,"Male",20,"Single","Connecticut","Gold","self-employed","PayPal","Reffered",1079.45
"1656",2020-11-25,153244,"Male",39,"Single","Florida","Basic","Unemployment","PayPal","Not Referred",861.01
"1657",2020-11-26,153246,"Male",31,"Single","Oregon","Basic","self-employed","Other","Reffered",1759.25
"1658",2020-11-26,153247,"Male",17,"Married","Missouri","Basic","self-employed","Other","Not Referred",1764.83
"1659",2020-11-27,153248,"Male",24,"Single","Texas","Gold","self-employed","Other","Not Referred",895.26
"1660",2020-11-27,153249,"Female",77,"Single","Washington","Platinum","Employees","PayPal","Not Referred",439.56
"1661",2020-11-27,153250,"Male",25,"Single","Hawaii","Silver","Employees","Card","Not Referred",473.88
"1662",2020-11-27,153251,"Female",58,"Married","Arkansas","Gold","workers","Card","Reffered",2602.81
"1663",2020-11-27,153252,"Male",47,"Married","Iowa","Missing","Employees","PayPal","Reffered",1166.14
"1664",2020-11-28,153253,"Male",62,"Married","Tennessee","Platinum","self-employed","PayPal","Not Referred",926.8
"1665",2020-11-28,153254,"Female",59,"Married","Montana","Platinum","Employees","PayPal","Reffered",1385.15
"1666",2020-11-28,153255,"Female",30,"Single","Arkansas","Basic","self-employed","PayPal","Reffered",329.11
"1667",2020-11-29,153257,"Male",22,"Single","Arkansas","Silver","self-employed","Other","Reffered",445.39
"1668",2020-11-29,153258,"Male",27,"Married","Texas","Basic","Employees","Other","Reffered",1778.9
"1669",2020-11-29,153259,"Male",56,"Married","Illinois","Basic","self-employed","PayPal","Reffered",2559.54
"1670",2020-11-30,153260,"Male",53,"Single","Colorado","Gold","workers","Other","Reffered",1367.36
"1671",2020-11-30,153261,"Male",76,"Married","Idaho","Basic","Unemployment","Card","Reffered",1845.62
"1672",2020-11-30,153262,"Male",46,"Single","Kansas","Missing","Employees","Card","Reffered",584.71
"1673",2020-12-01,153263,"Male",61,"Married","Arizona","Basic","workers","PayPal","Not Referred",2412.48
"1674",2020-12-01,153264,"Female",72,"Single","Delaware","Silver","Employees","Other","Reffered",2710.98
"1675",2020-12-02,153265,"Male",74,"Married","Indiana","Basic","self-employed","PayPal","Not Referred",2548.97
"1676",2020-12-02,153266,"Male",44,"Married","Virginia","Basic","self-employed","Other","Reffered",792.2
"1677",2020-12-03,153268,"Female",39,"Married","Virginia","Silver","workers","PayPal","Reffered",1275.22
"1678",2020-12-04,153269,"Female",64,"Single","Arizona","Basic","Employees","Card","Reffered",2563.32
"1679",2020-12-04,153270,"Female",56,"Single","South Carolina","Platinum","self-employed","PayPal","Not Referred",114.48
"1680",2020-12-06,153271,"Female",61,"Single","North Carolina","Basic","Employees","Other","Not Referred",220.16
"1681",2020-12-06,153272,"Female",65,"Single","Georgia","Basic","workers","PayPal","Reffered",20.25
"1682",2020-12-06,153273,"Female",69,"Single","Indiana","Basic","workers","PayPal","Not Referred",1603.13
"1683",2020-12-07,153274,"Female",33,"Married","Kansas","Basic","Unemployment","Other","Not Referred",1639.64
"1684",2020-12-07,153275,"Male",18,"Married","Minnesota","Basic","Employees","Other","Reffered",2444.11
"1685",2020-12-07,153276,"Male",48,"Single","Iowa","Platinum","Unemployment","PayPal","Reffered",1993.95
"1686",2020-12-07,153277,"Female",35,"Married","Wisconsin","Basic","workers","Other","Not Referred",99.16
"1687",2020-12-07,153278,"Male",55,"Married","Louisiana","Basic","Employees","PayPal","Reffered",2546.7
"1688",2020-12-08,153279,"Male",65,"Single","Arizona","Basic","Employees","PayPal","Reffered",685.75
"1689",2020-12-08,153280,"Male",26,"Married","Illinois","Basic","workers","PayPal","Reffered",810.33
"1690",2020-12-08,153281,"Female",33,"Single","Rhode Island","Gold","self-employed","Other","Not Referred",981.15
"1691",2020-12-08,153282,"Male",28,"Single","Utah","Basic","Employees","Card","Reffered",1642.31
"1692",2020-12-08,153283,"Female",68,"Single","New York","Basic","self-employed","PayPal","Reffered",617.11
"1693",2020-12-08,153284,"Male",38,"Married","Colorado","Missing","workers","Other","Not Referred",292.11
"1694",2020-12-08,153285,"Female",78,"Married","New Jersey","Platinum","Employees","Card","Not Referred",1123.54
"1695",2020-12-10,153286,"Female",78,"Married","Massachusetts","Gold","Employees","PayPal","Reffered",567.74
"1696",2020-12-10,153289,"Female",31,"Single","North Carolina","Basic","workers","PayPal","Not Referred",1190.37
"1697",2020-12-10,153290,"Male",33,"Married","California","Basic","Employees","Other","Not Referred",2621.91
"1698",2020-12-10,153291,"Male",39,"Married","Arizona","Basic","Employees","PayPal","Not Referred",2442.77
"1699",2020-12-11,153292,"Female",49,"Married","Connecticut","Platinum","Employees","Other","Not Referred",816.72
"1700",2020-12-11,153293,"Female",65,"Single","Iowa","Basic","Employees","PayPal","Reffered",2445.02
"1701",2020-12-11,153294,"Male",31,"Married","Massachusetts","Gold","Employees","PayPal","Reffered",1097.81
"1702",2020-12-11,153295,"Male",18,"Married","North Dakota","Silver","self-employed","Other","Reffered",1623.73
"1703",2020-12-12,153297,"Male",16,"Married","Maryland","Gold","self-employed","Card","Reffered",1810.74
"1704",2020-12-15,153298,"Female",35,"Married","Hawaii","Basic","workers","Other","Reffered",1851.58
"1705",2020-12-15,153299,"Male",40,"Single","Maryland","Basic","workers","Other","Reffered",862.93
"1706",2020-12-15,153300,"Female",22,"Single","Wisconsin","Platinum","workers","Other","Reffered",2752.98
"1707",2020-12-15,153301,"Male",76,"Married","Ohio","Missing","Employees","Card","Reffered",713.87
"1708",2020-12-16,153302,"Male",24,"Single","Minnesota","Gold","workers","Other","Not Referred",2440.49
"1709",2020-12-17,153303,"Female",61,"Single","Wyoming","Silver","Unemployment","PayPal","Reffered",1999.03
"1710",2020-12-18,153304,"Male",34,"Single","Pennsylvania","Basic","Unemployment","Card","Reffered",1041.62
"1711",2020-12-18,153305,"Male",71,"Single","Kansas","Silver","workers","PayPal","Reffered",1736.68
"1712",2020-12-19,153306,"Female",54,"Married","Pennsylvania","Gold","workers","Card","Reffered",1464.56
"1713",2020-12-19,153308,"Female",70,"Single","Connecticut","Gold","Unemployment","Other","Not Referred",386.66
"1714",2020-12-19,153309,"Female",17,"Single","Massachusetts","Basic","Employees","Card","Not Referred",1289.19
"1715",2020-12-20,153310,"Male",77,"Married","Alaska","Gold","workers","Other","Reffered",856.67
"1716",2020-12-20,153313,"Male",52,"Single","Montana","Gold","Unemployment","PayPal","Reffered",2579.67
"1717",2020-12-20,153314,"Male",72,"Married","Louisiana","Basic","self-employed","PayPal","Reffered",1552.2
"1718",2020-12-21,153315,"Male",19,"Married","Wisconsin","Basic","workers","Card","Reffered",1573.94
"1719",2020-12-21,153316,"Female",24,"Married","Maine","Basic","Employees","PayPal","Reffered",417.25
"1720",2020-12-21,153317,"Male",63,"Single","Massachusetts","Silver","Employees","Other","Reffered",2622.91
"1721",2020-12-22,153319,"Female",70,"Single","Utah","Gold","Employees","Card","Not Referred",2407.4
"1722",2020-12-22,153320,"Female",51,"Married","South Dakota","Basic","workers","Card","Reffered",2771.84
"1723",2020-12-22,153321,"Male",78,"Single","Illinois","Missing","Employees","Card","Reffered",1664.96
"1724",2020-12-23,153322,"Male",55,"Single","Texas","Missing","Employees","Other","Reffered",813.32
"1725",2020-12-23,153323,"Male",54,"Married","New York","Basic","self-employed","PayPal","Not Referred",1313.94
"1726",2020-12-24,153324,"Male",48,"Married","Nebraska","Basic","workers","Other","Not Referred",2984.37
"1727",2020-12-24,153325,"Female",51,"Married","Montana","Gold","workers","Other","Reffered",145.65
"1728",2020-12-25,153327,"Male",73,"Married","Delaware","Gold","workers","Card","Reffered",1954.17
"1729",2020-12-25,153328,"Female",15,"Single","Hawaii","Silver","self-employed","PayPal","Not Referred",2085.21
"1730",2020-12-25,153329,"Female",64,"Married","Oklahoma","Basic","self-employed","Card","Reffered",612.08
"1731",2020-12-26,153330,"Female",65,"Married","Maine","Basic","workers","PayPal","Reffered",773.1
"1732",2020-12-26,153331,"Male",39,"Single","Oklahoma","Basic","workers","Card","Reffered",2757
"1733",2020-12-27,153332,"Male",67,"Single","Oklahoma","Platinum","workers","Other","Reffered",899.21
"1734",2020-12-27,153333,"Female",31,"Married","New York","Silver","Employees","Other","Reffered",191.21
"1735",2020-12-27,153334,"Female",60,"Married","South Carolina","Platinum","workers","PayPal","Reffered",2802.74
"1736",2020-12-28,153335,"Female",27,"Single","Montana","Silver","Employees","PayPal","Not Referred",1767.95
